rel	pid	cand_v	is_Table	is_DBpedia
0	table-1152-407-5	45th_Place	1	0
0	table-1152-407-5	NA	1	0
0	table-1152-407-5	Ching_Yeuk-Szi_程若詩	1	0
1	table-1152-407-5	Chow_Ching-Yan_(Joey)_周靜欣	1	0
0	table-1152-407-5	ts	0	1
0	table-1152-407-5	See_To_Ma-Lei_司徒瑪莉	1	0
1	table-1152-407-5	Fei_Fei_菲菲	1	0
0	table-1152-407-5	11	1	0
0	table-1152-407-5	Lek_Jeh_(Janet)_叻姐	1	0
0	table-1152-407-5	Miss_Hong_Kong_Pageant	0	1
1	table-1152-407-5	Wu_Ting-Bik_胡亭碧	1	0
1	table-1152-407-5	Lam_Wai-Ji_(Wing)_林慧姿	1	0
1	table-1152-407-5	Daisy_Liu_廖美詩	1	0
0	table-1152-407-5	Eric_Choi	0	1
0	table-1152-407-5	Miss_Universe_1995	1	0
0	table-1152-407-5	1994	1	0
0	table-1152-407-5	Lam_Yeuk_Sui_林若水_(Rainy)	1	0
0	table-1152-407-5	Model_(people)	0	1
0	table-1152-407-5	Lok_Pui-Pui_樂珮珮	1	0
0	table-1152-407-5	Luk_Sau-Koo_陸秀姑	1	0
0	table-1152-407-5	Halina_Tam	1	0
1	table-1152-407-5	Luk_Yuet-Ho_陸月好	1	0
0	table-1152-407-5	Actor	0	1
0	table-1152-407-5	Top_5_Finalists	1	0
1	table-1152-407-11	Kot_Bo-Pui_葛寶貝	1	0
1	table-1152-407-11	Yuen_Sau_Wai_阮秀慧	1	0
0	table-1152-407-11	To_Ling-Ling_(Ling)_姚玲玲	1	0
0	table-1152-407-11	Ella_Yu	1	0
1	table-1152-407-11	Kwan_Ling-Shan_關靈珊	1	0
0	table-1152-407-11	Si_Hong_Man_Wai_司空敏慧	1	0
1	table-1152-407-11	Ho_Hei_賀喜	1	0
1	table-1152-407-11	Wing	1	0
1	table-1152-407-11	Chiang_Chin_蔣倩	1	0
1	table-1152-407-11	Kot_Bo-Bui_葛寶貝	1	0
1	table-1152-407-11	Wu_Ting-Yim_胡亭嫣	1	0
1	table-1152-407-11	Yiu_Ling_Ling_(Cho_Ling)_姚玲玲	1	0
0	table-1152-407-11	Actress,_Model	0	1
0	table-1615-750-3	Maguindanao	1	0
0	table-1615-750-3	Tawi-Tawi	1	0
0	table-1615-750-3	Mujiv_Sabbihi_Hataman	1	0
0	table-1615-750-3	PH-TAW	1	0
0	table-1615-750-3	Sulu	1	0
0	table-1615-750-3	/	1	0
0	table-1615-750-3	Automatic_rifle	1	0
0	table-1615-750-3	PH-MAG	1	0
0	table-1615-750-3	26,974	1	0
0	table-1615-750-3	NA	1	0
0	table-1615-750-3	Philippines	1	0
0	table-1615-750-3	Siap_Party	1	0
0	table-1615-750-3	Hand_grenade	1	0
0	table-1615-750-3	Autonomous_Region_in_Muslim_Mindanao	1	1
0	table-1615-750-3	crater_lake	1	0
0	table-1615-750-3	tectonic_lake	1	0
0	table-1615-750-3	RA_6734	1	0
1	table-1615-750-3	Grenade	1	0
0	table-1615-750-3	Parouk_Hussin	1	0
0	table-1615-750-3	Autonomous_regions_of_the_Philippines	0	1
0	table-1615-750-3	Vehicle_bomb	1	0
0	table-1615-750-3	Car_bomb	1	0
0	table-1615-750-3	PH-LAS	1	0
0	table-1615-750-3	PH-14	1	0
0	table-1615-750-3	RPG-2	1	0
0	table-1615-750-3	Basilan	1	0
0	table-1615-750-3	People's_Consultative_(Mushawara)_Party	1	0
0	table-1615-750-3	Hostage	1	0
0	table-1615-750-3	Improvised_Explosive_Device	1	0
0	table-1615-750-3	Dr._Macapado_Abaton_Muslim	1	0
0	table-1615-750-3	Improvised_explosive_device	1	0
0	table-1615-750-3	Lanao_del_Sur	1	0
0	table-1615-750-3	Autonomous_region	0	1
0	table-1615-750-3	PH-SLU	1	0
0	table-1615-750-1	Region_XII	0	1
0	table-1615-750-1	Maguindanao	1	0
0	table-1615-750-1	Sultan_Kudarat	1	0
0	table-1615-750-1	Aksyon_Magsasaka-Partido_ng_Tinig_ng_Masa	1	0
0	table-1615-750-1	/	1	0
0	table-1615-750-1	Automatic_rifle	1	0
0	table-1615-750-1	NA	1	0
0	table-1615-750-1	Philippines	1	0
0	table-1615-750-1	Hand_grenade	1	0
0	table-1615-750-1	SOCCSKSARGEN	1	0
0	table-1615-750-1	crater_lake	1	0
0	table-1615-750-1	PH-NCO	1	0
0	table-1615-750-1	tectonic_lake	1	0
0	table-1615-750-1	22,466	1	0
0	table-1615-750-1	2006_Central_Mindanao_bombings	1	0
0	table-1615-750-1	South_Cotabato	1	0
0	table-1615-750-1	General_Santos	1	0
0	table-1615-750-1	Car_bomb	1	0
0	table-1615-750-1	Cotabato	1	0
0	table-1615-750-1	PH-12	1	0
0	table-1615-750-1	N/A	1	0
0	table-1615-750-1	PH-LAN	1	0
0	table-1615-750-1	Cotabato_City	1	0
1	table-1615-750-1	Improvised_Explosive_Device	1	0
0	table-1615-750-1	Ligawasan(Liguasan)_Marsh_is_the_largest_swamp_and_marsh_area_in_Mindanao_and_one_of_the_largest_in_the_Philippines,_covering_an_area_of_about_288,000_hectares._It_is_a_vast_complex_of_river_shannles,_small_freshwater_lakes,_ponds,_and_arable_land_subject_to_seasonal_flooding_in_the_basin_of_Mindanao._The_area_is_under_water_during_periods_of_heavy_rainfall.	1	0
0	table-1615-750-1	Sarangani	1	0
0	table-1615-750-1	PH-SUK	1	0
0	table-1615-750-1	Improvised_explosive_device	1	0
0	table-1615-750-2	PH-ZSI	1	0
0	table-1615-750-2	Region_IX	0	1
0	table-1615-750-2	/	1	0
0	table-1615-750-2	20	1	0
0	table-1615-750-2	Automatic_rifle	1	0
0	table-1615-750-2	Zamboanga_del_Sur	1	0
0	table-1615-750-2	PH-ZAS	1	0
0	table-1615-750-2	NA	1	0
0	table-1615-750-2	Zamboanga_del_Norte	1	0
0	table-1615-750-2	PH-BAS	1	0
1	table-1615-750-2	Hand_grenade	1	0
0	table-1615-750-2	16,823	1	0
1	table-1615-750-2	tectonic_lake	1	0
0	table-1615-750-2	Taluksangay_Mosque	1	0
0	table-1615-750-2	Grenade	1	0
0	table-1615-750-2	Zamboanga_Sibugay	1	0
0	table-1615-750-2	4	1	0
0	table-1615-750-2	Isabela,_Basilan	1	0
0	table-1615-750-2	Zamboanga_City	1	0
0	table-1615-750-2	PH-09	1	0
0	table-1615-750-2	N/A	1	0
0	table-1615-750-2	PH-ZAN	1	0
0	table-1615-750-2	Basilan	1	0
0	table-1615-750-2	Zamboanga_Peninsula	1	0
1	table-1615-750-2	Improvised_Explosive_Device	1	0
0	table-1615-750-2	Improvised_explosive_device	1	0
0	table-1615-750-4	Region_XII	0	1
0	table-1615-750-4	Maguindanao	1	0
0	table-1615-750-4	Sultan_Kudarat	1	0
0	table-1615-750-4	Aksyon_Magsasaka-Partido_ng_Tinig_ng_Masa	1	0
0	table-1615-750-4	/	1	0
0	table-1615-750-4	Automatic_rifle	1	0
0	table-1615-750-4	NA	1	0
0	table-1615-750-4	Philippines	1	0
0	table-1615-750-4	Hand_grenade	1	0
0	table-1615-750-4	SOCCSKSARGEN	1	0
0	table-1615-750-4	crater_lake	1	0
0	table-1615-750-4	PH-NCO	1	0
0	table-1615-750-4	tectonic_lake	1	0
0	table-1615-750-4	22,466	1	0
0	table-1615-750-4	2006_Central_Mindanao_bombings	1	0
0	table-1615-750-4	South_Cotabato	1	0
0	table-1615-750-4	General_Santos	1	0
0	table-1615-750-4	Car_bomb	1	0
0	table-1615-750-4	Cotabato	1	0
0	table-1615-750-4	PH-12	1	0
0	table-1615-750-4	N/A	1	0
0	table-1615-750-4	PH-LAN	1	0
0	table-1615-750-4	Cotabato_City	1	0
1	table-1615-750-4	Improvised_Explosive_Device	1	0
0	table-1615-750-4	Ligawasan(Liguasan)_Marsh_is_the_largest_swamp_and_marsh_area_in_Mindanao_and_one_of_the_largest_in_the_Philippines,_covering_an_area_of_about_288,000_hectares._It_is_a_vast_complex_of_river_shannles,_small_freshwater_lakes,_ponds,_and_arable_land_subject_to_seasonal_flooding_in_the_basin_of_Mindanao._The_area_is_under_water_during_periods_of_heavy_rainfall.	1	0
0	table-1615-750-4	Sarangani	1	0
0	table-1615-750-4	PH-SUK	1	0
0	table-1615-750-4	Improvised_explosive_device	1	0
0	table-1615-750-5	PH-BUK	1	0
0	table-1615-750-5	/	1	0
0	table-1615-750-5	Automatic_rifle	1	0
0	table-1615-750-5	Bukidnon	1	0
0	table-1615-750-5	Misamis_Oriental	1	0
0	table-1615-750-5	NA	1	0
0	table-1615-750-5	8	1	0
0	table-1615-750-5	PH-MSC	1	0
0	table-1615-750-5	crater_lake	1	0
0	table-1615-750-5	reservoir	1	0
0	table-1615-750-5	tectonic_lake	1	0
0	table-1615-750-5	Dr._Victor_M._Barroso	1	0
0	table-1615-750-5	Cagayan_de_Oro	1	0
0	table-1615-750-5	20,132	1	0
1	table-1615-750-5	Grenade	1	0
0	table-1615-750-5	Camiguin	1	0
0	table-1615-750-5	Iligan	1	0
0	table-1615-750-5	Misamis_Occidental	1	0
0	table-1615-750-5	PH-MSR	1	0
0	table-1615-750-5	PH-10	1	0
0	table-1615-750-5	Lanao_del_Norte	1	0
0	table-1615-750-5	Dr._Sukarno_D._Tanggol,_Chancellor	1	0
0	table-1615-750-5	Region_X	0	1
0	table-1615-750-5	N/A	1	0
0	table-1615-750-5	Northern_Mindanao	1	0
0	table-1615-750-5	PH-CAM	1	0
1	table-1615-750-5	Improvised_Explosive_Device	1	0
0	table-1615-750-5	Improvised_explosive_device	1	0
0	table-0025-888-6	Ding_(vessel)	1	0
0	table-0025-888-6	Singing	1	0
0	table-0025-888-6	20_October_2007	1	0
0	table-0025-888-6	1954	1	0
0	table-0025-888-6	Hard	1	0
1	table-0025-888-6	HFE	1	0
0	table-0025-888-6	NA	1	0
0	table-0025-888-6	10_August	1	0
0	table-0025-888-6	Hefei_Xinqiao_International_Airport	1	0
0	table-0025-888-6	110	1	0
0	table-0025-888-6	86	1	0
0	table-0025-888-6	2,500,000	1	0
0	table-0025-888-6	In_the_1990s	1	0
0	table-0025-888-6	Taiping_Rebellion	1	0
0	table-0025-888-6	合	1	0
0	table-0025-888-6	1955	1	0
0	table-0025-888-6	1988	1	0
0	table-0025-888-6	Hefei	1	0
0	table-0025-888-6	As_North_Anhui_and_South_Anhui_administrative_regions.	1	0
0	table-0025-888-6	Hefei_Luogang_International_Airport	1	0
0	table-0025-888-6	Feidong_County	1	0
0	table-0025-888-6	Macau_national_roller_hockey_team	1	0
0	table-0025-888-6	China	1	0
0	table-0025-888-6	38	1	0
0	table-0025-888-6	East_China	1	0
0	table-0025-888-6	Chen-Ning_Yang	1	0
0	table-0025-888-6	131	1	0
0	table-0025-888-6	350	1	0
0	table-0025-888-6	1–0	1	0
0	table-0025-888-6	18	1	0
0	table-0025-888-6	Hefei_Metro	1	0
0	table-0025-888-6	28	1	0
0	table-0025-888-6	1983	1	0
0	table-0025-888-6	Anhui	1	0
0	table-0025-888-6	15_June	1	0
0	table-0025-888-6	806	1	0
0	table-0025-888-6	HFBRT	1	0
0	table-0025-888-6	60,000	1	0
0	table-0025-888-6	7,029	1	0
0	table-0025-888-8	Macau	1	0
0	table-0025-888-8	Macau_International_Airport	1	0
0	table-0025-888-8	NA	1	0
1	table-0025-888-8	MFM	1	0
1	table-0025-888-9	NKG	1	0
0	table-0025-888-9	Nanjing_Lukou_International_Airport	1	0
0	table-0025-888-21	Niijima_Airport	1	0
0	table-0025-888-21	Chofu_Airport	1	0
1	table-0025-888-21	HND	1	0
0	table-0025-888-21	Narita_International_Airport	1	0
0	table-0025-888-21	Yokosuka_naval_airfield	1	0
0	table-0025-888-21	Oshima_Airport	1	0
0	table-0025-888-21	Minami_Torishima_Airport	1	0
0	table-0025-888-21	Hachijojima_Airport	1	0
0	table-0025-888-21	Tokyo	1	0
0	table-0025-888-21	Kōzushima_Airport	1	0
0	table-0025-888-21	Miyakejima_Airport	1	0
0	table-0025-888-21	Yokota_Air_Base	1	0
0	table-0025-888-21	Central_Field_(Iwo_Jima)	1	0
0	table-0025-888-21	Tachikawa_Airfield	1	0
0	table-0025-888-21	Haneda_Airport	1	0
1	table-0025-888-21	NRT	1	0
0	table-0025-888-15	NA	1	0
0	table-0025-888-15	Shanghai	1	0
1	table-0025-888-15	PVG	1	0
1	table-0025-888-15	SHA	1	0
0	table-0025-888-15	Shanghai_Pudong_International_Airport	1	0
0	table-0025-888-15	Shanghai_Hongqiao_International_Airport	1	0
1	table-1531-558-3	incomplete	0	1
1	table-1531-558-3	concur	0	1
0	table-1531-558-3	Raleigh	0	1
0	table-1531-558-3	1991	0	1
0	table-1531-558-3	I	0	1
0	table-1531-558-3	removed	1	0
0	table-1531-558-3	BL	0	1
0	table-1531-558-3	Raleigh,_North_Carolina	1	1
0	table-1531-558-5	incomplete	0	1
0	table-1531-558-5	concur	0	1
0	table-1531-558-5	Greensboro_Urban_Loop	1	0
0	table-1531-558-5	I	0	1
0	table-1531-558-5	unbuilt	0	1
0	table-1531-558-5	Interstate_840	1	0
0	table-1531-558-5	Greensboro	0	1
0	table-1531-558-4	none	0	1
0	table-1531-558-4	$3.20	1	0
1	table-1531-558-4	etc	0	1
0	table-1531-558-4	1997	0	1
0	table-1531-558-4	$2.50	1	0
0	table-1531-558-4	$5.04	1	0
0	table-1531-558-4	$1.00	1	0
0	table-1531-558-4	$1.60	1	0
0	table-1531-558-4	$2.20	1	0
0	table-1531-558-4	$1.06	1	0
0	table-1531-558-4	$2.52	1	0
0	table-1531-558-4	Apex	0	1
0	table-1531-558-4	$5.00	1	0
0	table-1531-558-4	$0.80	1	0
0	table-1531-558-4	$4.00	1	0
0	table-1531-558-4	$1.28	1	0
0	table-1531-558-4	$2.12	1	0
0	table-1531-558-4	Raleigh	0	1
0	table-1531-558-4	Knightdale	0	1
0	table-1531-558-4	$0.53	1	0
0	table-1531-558-4	Morrisville	0	1
0	table-1531-558-4	$1.32	1	0
0	table-1531-558-4	$2.00	1	0
0	table-1531-558-4	Holly_Springs	0	1
0	table-1531-558-4	Cary	0	1
1	table-1531-558-4	incomplete	0	1
0	table-1531-558-4	I-540_is_an_interstate_spur_that_makes_up_the_northern_segment_of_the_Raleigh_Outer_Loop.	1	0
0	table-1531-558-4	$1.10	1	0
1	table-1531-558-4	unbuilt	0	1
0	table-1531-558-4	$0.55	1	0
0	table-1531-558-4	INC	0	1
0	table-1531-558-4	$1.25	1	0
0	table-1531-558-4	$1.26	1	0
0	table-1531-558-4	$0.64	1	0
1	table-1531-558-1	incomplete	0	1
1	table-1531-558-1	concur	0	1
0	table-1531-558-1	none	0	1
0	table-1531-558-1	Murraysville	0	1
0	table-1531-558-1	U.S._Route_17_in_North_Carolina	1	0
1	table-1531-558-1	unbuilt	0	1
0	table-1531-558-1	Kirkland	0	1
0	table-1531-558-1	Leland	0	1
0	table-1531-558-1	2008-12-15	0	1
0	table-1531-558-1	Wrightsboro	0	1
0	table-1531-558-1	ISR	0	1
0	table-1531-558-1	Navassa	0	1
1	table-1531-558-0	incomplete	0	1
1	table-1531-558-0	concur	0	1
1	table-1531-558-0	Incomplete	0	1
0	table-1531-558-0	Controlled-access_highway	1	0
0	table-1531-558-0	Kernersville	0	1
0	table-1531-558-0	unbuilt	0	1
0	table-1531-558-0	Winston-Salem	0	1
0	table-1531-558-0	BL	0	1
0	table-1531-558-0	1992	0	1
0	table-1531-558-0	Colfax	0	1
0	table-1531-558-0	Winston-Salem_portion_existing;_Greensboro_portion_(separated_by_a_six-mile_hiatus)_removed_September_2008	1	0
0	table-0329-901-3	NA	1	0
0	table-0329-901-3	Wong_Fei-hung	1	0
0	table-0329-901-3	Lui_Kong_雷剛	1	0
0	table-0329-901-3	Wu_Cheuk-yan	1	0
1	table-0329-901-3	Chung_Kin_Shing_鍾建成	1	0
0	table-0329-901-3	Dominic_Lam	1	0
1	table-0329-901-3	Wing_Tak_榮_德	1	0
0	table-0329-901-3	Jumbo_Lau	0	1
1	table-0329-901-3	Mok_Yik_Tin_莫逆天	1	0
1	table-0329-901-3	Wu_Cheuk-Yan_(Wu_Sir)_胡卓仁	1	0
0	table-0329-901-3	Actor	0	1
0	table-0329-901-3	Lo_Hoi_Pang,_Jamie_Chik,_Annie,_Mo_Lin_Yu,_Dominic_Lam,_Louie_Castro,_Sara_Lee	1	0
1	table-0329-901-3	Wu_Cheuk-Yan_胡卓仁	1	0
0	table-0329-901-3	Disc_Jockey	0	1
1	table-0329-901-3	Chukot_Ching-ngor_諸葛正我	1	0
0	table-0329-901-2	Precededby_herself_for_The_Threat_of_Love_II	1	0
0	table-0329-901-2	Li_Siu-Ho_李笑好	1	0
1	table-0329-901-2	Fong_Mei_Sze_(Macy)_方美斯	1	0
0	table-0329-901-2	Angela_Tong	1	0
1	table-0329-901-2	Chow_Fong-fong_周芳芳	1	0
0	table-0329-901-2	Actress	0	1
1	table-0329-901-2	Yuen_Ling-tsz_玄靈子	1	0
0	table-0329-901-2	NA	1	0
0	table-0329-901-2	Top_10_Finalists	1	0
0	table-0329-901-2	Yeung_Suet_Mei_(Shirley)_楊雪薇	1	0
0	table-0329-901-2	Miu_Ling_(Meow_Meow)_繆鈴	1	0
0	table-0329-901-2	Ma_Siu-Mui_(Suki)_馬小梅	1	0
0	table-0329-901-2	Wah_Jing-lek,_Janet_華晶叻	1	0
0	table-0329-901-2	Best_Supporting_Actress	0	1
0	table-0329-901-2	6	1	0
0	table-0329-901-2	Ming_Leung_明亮	1	0
0	table-0329-901-2	Chan_Kiu-Choh_陳翹楚	1	0
0	table-0329-901-2	Chin_Ka-lok	0	1
0	table-0329-901-2	5	1	0
0	table-0329-901-2	List_of_TVB_series_(2005)	1	0
0	table-0329-901-2	Ho_Siu_Lai	1	0
1	table-0329-901-2	Siu_Lai-Mei_小麗媚	1	0
0	table-0329-901-2	Koo_Ka_Kam	1	0
1	table-0329-901-2	Fong_Cheuk-Ling_(Bonnie)_方卓玲	1	0
1	table-0329-901-2	Siu_Wan_蕭雲	1	0
0	table-0329-901-4	Kiki_Sheung_(商天娥),_Rain_Lau_(劉玉翠),_Lam_Suet_(林雪)	1	0
0	table-0329-901-4	Shui_Ling_水寧	1	0
1	table-0329-901-4	Ma_Siu-Bo_馬小寶	1	0
0	table-0329-901-4	Lee_Man_Wah_李蔓華	1	0
1	table-0329-901-4	Ho_Sau-Sau_(Cally)_何秀秀	1	0
0	table-0329-901-4	2013	0	1
0	table-0329-901-4	1995	1	0
1	table-0329-901-4	Ko_Ka-Bo_(CoCo)_高家寶	1	0
0	table-0329-901-4	Matthew_Chu	0	1
0	table-0329-901-4	Mrs._Tailor_裁縫太太	1	0
0	table-0329-901-4	Ying_Ling_San_應靈山	1	0
0	table-0329-901-4	Chin_To-To_(Toni)_錢滔滔	1	0
1	table-0329-901-4	So_Lai-Sheung_蘇麗嫦	1	0
0	table-0329-901-4	Actor	0	1
1	table-0329-901-4	Tai-Ng_Ting_第五婷	1	0
0	table-0329-901-4	Alex_Fong_(singer)	1	0
0	table-0329-901-4	Released_overseas_on_January_19,_2004.	1	0
1	table-0329-901-4	Tam_Bo-Bo_譚寶寶	1	0
0	table-0329-901-8	2004	1	0
1	table-0329-901-8	Chiu_Wing-fung,_Rainbow_趙詠鳳	1	0
0	table-0329-901-8	Precededby_Annie_Wang	1	0
1	table-0329-901-8	Bowie_Choy	1	0
0	table-0329-901-8	NA	1	0
0	table-0329-901-8	Jan_29,_2005	1	0
1	table-0329-901-8	Ngai_Hoi-Nga_(Annie)_魏凱雅	1	0
0	table-0329-901-8	Miss_Chinese_International_Pageant	0	1
1	table-0329-901-8	Poon_Hoi_Lam_潘凱琳	1	0
0	table-0329-901-8	Miss_Chinese_International_2005	1	0
0	table-0329-901-8	Leanne_Li	1	0
0	table-0329-901-8	Actress,_TV_host	0	1
0	table-0329-901-8	15	1	0
0	table-0329-901-8	Rachel_Tan	1	0
0	table-0329-901-8	Miss_Chinese_(Vancouver)_Pageant	0	1
0	table-0329-901-8	TVB	1	0
0	table-0329-901-6	NA	1	0
0	table-0329-901-6	television_actor	0	1
0	table-0329-901-6	朱慈炤	1	0
1	table-0329-901-6	Chan_Kwong_Leung_陳光亮	1	0
1	table-0329-901-6	Kwok_Kai-Chiu_郭啟超	1	0
0	table-0329-901-6	Wong_Hoi_黄海	1	0
1	table-0329-901-6	So_Chi-Man_(Danny)_蘇志文	1	0
1	table-0329-901-6	Hon_Wing_Nin_(Roy)_韓永年	1	0
0	table-0329-901-6	Kwok_Kai-chiu	1	0
1	table-0329-901-6	Lam_Tsi-yun_Lam_Pak-chun	1	0
1	table-0329-901-6	Shing_Dai-Ji_成大志	1	0
0	table-0329-901-6	Wut_Gei_屈機	1	0
1	table-0329-901-6	Yeung_Kin-yip_楊健業	1	0
0	table-1221-923-1	Pianist_in_'El_Rancho'	1	0
0	table-1221-923-1	George_Coulouris	1	0
0	table-1221-923-1	1941_in_film	1	0
0	table-1221-923-1	William_Alland	1	0
0	table-1221-923-1	RKO_Pictures	0	1
0	table-1221-923-1	Mary_Kane	1	0
0	table-1221-923-1	NA	1	0
0	table-1221-923-1	Bernard_Herrmann	0	1
0	table-1221-923-1	14th_Academy_Awards	1	0
0	table-1221-923-1	1941	1	0
0	table-1221-923-1	1941_New_York_Film_Critics_Circle_Awards	1	0
0	table-1221-923-1	Gregg_Toland	0	1
0	table-1221-923-1	Herman_J._Mankiewicz	1	0
0	table-1221-923-1	2_disc_special_edition	1	0
0	table-1221-923-1	13–113	1	0
0	table-1221-923-1	Charles_Foster_Kane	1	0
0	table-1221-923-1	Mercury_Theatre	0	1
1	table-1221-923-1	Orson_Welles	1	1
0	table-1221-923-1	Citizen_Kane	1	0
0	table-1221-923-1	Robert_Wise	0	1
0	table-1221-923-1	Thomas_Lennon,_Michael_Epstein	1	0
0	table-1221-923-1	Reporter_smoking_pipe_at_end	1	0
0	table-1221-923-9	Original_Italian_title_Ladri_di_biciclette._The_UK_title_is_the_correct_translation_of_the_Italian.	1	0
0	table-1221-923-9	Alessandro_Cicognini	0	1
0	table-1221-923-9	1948	1	0
0	table-1221-923-9	Cesare_Zavattini	0	1
0	table-1221-923-9	Gerardo_Guerrieri	0	1
0	table-1221-923-9	Joseph_Burstyn	0	1
0	table-1221-923-9	Lamberto_Maggiorani	1	1
0	table-1221-923-9	NA	1	0
0	table-1221-923-9	Arthur_Mayer	0	1
0	table-1221-923-9	Cinematografiche	0	1
1	table-1221-923-9	Vittorio_De_Sica	1	1
0	table-1221-923-9	P.D.S.:_Produzioni_De_Sica	0	1
0	table-1221-923-9	Ente_Nazionale_Industrie	0	1
0	table-1221-923-9	Suso_Cecchi_d'Amico	0	1
0	table-1221-923-9	Adolfo_Franci	0	1
0	table-1221-923-9	Luigi_Bartolini	0	1
0	table-1221-923-9	Oreste_Biancoli	0	1
0	table-1221-923-9	1949_in_film	1	0
0	table-1221-923-9	Vittorio_Antonucci	0	1
0	table-1221-923-9	Enzo_Staiola	0	1
0	table-1221-923-9	Umbrella_Entertainment	0	1
0	table-1221-923-9	1949	1	0
0	table-1221-923-9	Eraldo_Da_Roma	0	1
0	table-1221-923-9	Statuette	1	0
0	table-1221-923-9	Lianella_Carell	0	1
0	table-1221-923-9	Carlo_Montuori	0	1
0	table-1221-923-0	John_Carradine	0	1
0	table-1221-923-0	Jane_Darwell	1	1
0	table-1221-923-0	Robert_L._Simpson_(film_editor)	0	1
0	table-1221-923-0	20th_Century-Fox	1	0
0	table-1221-923-0	Academy_Award_for_Best_Actor	1	0
0	table-1221-923-0	20	0	1
0	table-1221-923-0	Nunnally_Johnson	1	1
0	table-1221-923-0	NA	1	0
0	table-1221-923-0	Alfred_Newman_(composer)	0	1
0	table-1221-923-0	Tom_Joad	1	0
0	table-1221-923-0	1940_in_film	1	0
0	table-1221-923-0	2nd_of_4	1	0
0	table-1221-923-0	Henry_Fonda	1	1
0	table-1221-923-0	Eddie_Quillan	0	1
0	table-1221-923-0	Gone_with_the_Wind_(film)	1	0
0	table-1221-923-0	The_Grapes_of_Wrath	1	0
0	table-1221-923-0	Gregg_Toland	0	1
0	table-1221-923-0	Darryl_F._Zanuck	1	1
0	table-1221-923-0	The_Grapes_of_Wrath_(film)	1	0
1	table-1221-923-0	John_Ford	1	1
0	table-1221-923-0	1940	1	0
0	table-1221-923-0	1940_New_York_Film_Critics_Circle_Awards	1	0
0	table-1221-923-0	Shirley_Mills	0	1
0	table-1221-923-0	Floyd	1	0
0	table-1221-923-0	John_Qualen	0	1
0	table-1221-923-0	13th_Academy_Awards	1	0
0	table-1221-923-7	United_Artists	0	1
0	table-1221-923-7	Martha_Raye	1	1
0	table-1221-923-7	NA	1	0
0	table-1221-923-7	Willard_Nico	0	1
0	table-1221-923-7	Columbia_Pictures	0	1
0	table-1221-923-7	Orson_Welles	1	1
1	table-1221-923-7	Charlie_Chaplin	1	1
0	table-1221-923-7	Janus_Films	0	1
0	table-1221-923-7	Marilyn_Nash	0	1
0	table-1221-923-7	William_Frawley	0	1
0	table-1221-923-7	Reporter	1	0
0	table-1221-923-7	Isobel_Elsom	0	1
0	table-1221-923-7	Curt_Courant	0	1
1	table-1221-923-7	Charles_Chaplin	0	1
0	table-1221-923-7	Roland_Totheroh	0	1
0	table-1221-923-6	Henry_V_(1944_film)	1	0
0	table-1221-923-6	Alan_Dent	0	1
0	table-1221-923-6	1945	1	0
0	table-1221-923-6	1944_in_film	1	0
0	table-1221-923-6	Italian_National_Syndicate_of_Film_Journalists_Silver_Ribbon_for_Best_Director_-_Foreign_Film	1	0
0	table-1221-923-6	Henry_V_of_England	1	0
0	table-1221-923-6	William_Shakespeare_,	0	1
0	table-1221-923-6	Leslie_Banks	0	1
0	table-1221-923-6	Dallas_Bower	0	1
0	table-1221-923-6	Nominee_of_the_Academy_Award_for_Best_Picture;_distribution_only.	1	0
0	table-1221-923-6	19th_Academy_Awards	1	0
0	table-1221-923-6	Robert_Krasker	0	1
0	table-1221-923-6	Filippo_Del_Giudice	0	1
0	table-1221-923-6	Reginald_Beck	0	1
1	table-1221-923-6	Laurence_Olivier	1	1
0	table-1221-923-6	1946	1	0
0	table-1221-923-6	Renée_Asherson	0	1
0	table-1221-923-6	Statuette	1	0
0	table-1221-923-6	Phyllis_Dalton	1	0
0	table-1221-923-6	Eagle-Lion_Films	0	1
0	table-1221-923-6	1944	1	0
0	table-1221-923-6	Robert_Newton	0	1
0	table-1221-923-6	William_Walton	1	1
0	table-1221-923-6	Jack_Hildyard	0	1
1	table-1550-778-16	Republican	1	0
0	table-1550-778-16	Markwayne_Mullin	1	0
0	table-1550-778-16	Cannot_handle_non-empty_timestamp_argument!_26,_1977	1	0
1	table-1550-778-16	Democratic	1	0
0	table-1550-778-16	United_States_Representatives_by_seniority	0	1
0	table-1550-778-16	NA	1	0
1	table-1550-778-16	Republican_Party_(United_States)	1	1
0	table-1550-778-16	Plumber,_rancher	0	1
0	table-1550-778-16	2013-01-03	0	1
0	table-1550-778-16	113th_United_States_Congress	1	0
0	table-1550-778-16	Incumbent	0	1
0	table-1550-778-16	from_Oklahoma's_2nd_district	0	1
0	table-1550-778-16	Dan_Boren	0	1
1	table-1550-778-16	R	1	0
0	table-1550-778-16	Member_of_the_U.S._House_of_Representatives	0	1
0	table-1550-778-15	Democratic	1	0
0	table-1550-778-15	November_2002	0	1
0	table-1550-778-15	Hunter	0	1
0	table-1550-778-15	Mike_Ervin	0	1
0	table-1550-778-15	from_Oklahoma's_2nd_congressional_district	0	1
0	table-1550-778-15	NA	1	0
0	table-1550-778-15	D	1	0
1	table-1550-778-15	Democratic_Party_(United_States)	1	1
0	table-1550-778-15	2005-01-03	0	1
0	table-1550-778-15	OK	1	0
